City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
127,Kruisfontein,-34.0033,24.7314,60.22,66,23,5.03,ZA,2021-04-25 03:30:35
128,Mount Isa,-20.7333,139.5,87.8,33,7,13.8,AU,2021-04-25 03:30:36
129,Toguchin,55.2353,84.3858,43.3,62,99,7.29,RU,2021-04-25 03:30:36
130,Tahta,26.7693,31.5021,64.4,39,0,4.61,EG,2021-04-25 03:30:36
131,Nyurba,63.2842,118.3319,39.58,77,100,7.96,RU,2021-04-25 03:30:37
132,Narsaq,60.9167,-46.05,53.6,30,90,36.82,GL,2021-04-25 03:30:37
133,Grand Island,40.925,-98.342,53.6,50,90,6.91,US,2021-04-25 03:30:37
134,Belmonte,-15.8631,-38.8828,75.2,88,0,4.61,BR,2021-04-25 03:30:38
135,Camacha,33.0833,-16.3333,62.6,77,40,13.8,PT,2021-04-25 03:30:38
136,La Ronge,55.1001,-105.2842,28.4,54,97,4.61,CA,2021-04-25 03:30:39
137,Harper,4.375,-7.7169,79.43,86,100,6.78,LR,2021-04-25 03:30:39
138,Nikolskoye,59.7035,30.7861,36.0,93,20,6.71,RU,2021-04-25 03:30:39
139,Langarud,37.197,50.1535,59.0,94,5,1.63,IR,2021-04-25 03:30:40
140,Norman Wells,65.282,-126.8329,42.8,36,20,4.61,CA,2021-04-25 03:30:40
141,Inuvik,68.3499,-133.7218,39.2,56,67,6.91,CA,2021-04-25 03:30:41
142,Beyneu,45.3167,55.2,64.33,36,88,6.64,KZ,2021-04-25 03:30:41
143,Tuatapere,-46.1333,167.6833,46.99,77,40,8.99,NZ,2021-04-25 03:30:42
144,Carnarvon,-24.8667,113.6333,87.8,27,1,1.14,AU,2021-04-25 03:30:42
145,Namatanai,-3.6667,152.4333,84.85,68,55,9.26,PG,2021-04-25 03:30:42
146,Hualmay,-11.0964,-77.6139,66.15,88,4,9.1,PE,2021-04-25 03:30:43
147,Kousseri,12.0769,15.0306,84.63,44,78,6.04,CM,2021-04-25 03:30:43
148,Lebu,-37.6167,-73.65,53.13,85,3,14.25,CL,2021-04-25 03:30:44
149,Naze,28.3667,129.4833,77.0,57,20,16.11,JP,2021-04-25 03:30:44
150,Khotyn,48.4833,26.5,37.0,78,42,1.99,UA,2021-04-25 03:30:45
151,Chauk,20.8833,94.8167,98.64,30,94,10.83,MM,2021-04-25 03:30:45
152,Port Keats,-14.25,129.55,89.22,25,100,9.53,AU,2021-04-25 03:30:45
153,Belgrade,44.804,20.4651,45.0,61,0,3.44,RS,2021-04-25 03:28:42
154,Uchaly,54.2996,59.4521,39.29,81,97,4.36,RU,2021-04-25 03:30:46
